owl,https://github.com/seemoo-lab/owl.git,master,899
haproxy,https://github.com/haproxy-unofficial-obsolete-mirrors/haproxy.git,master,898
whatfiles,https://github.com/spieglt/whatfiles.git,master,897
Varnish-Cache,https://github.com/varnish/Varnish-Cache.git,master,897
Android-AppDaemon,https://github.com/coolerfall/Android-AppDaemon.git,master,896
idevicerestore,https://github.com/libimobiledevice/idevicerestore.git,master,895
helenos,https://github.com/HelenOS/helenos.git,master,891
FlashDB,https://github.com/armink/FlashDB.git,master,890
Bedrock,https://github.com/Expensify/Bedrock.git,master,890
uTox,https://github.com/uTox/uTox.git,master,890
Zygisk-Il2CppDumper,https://github.com/Perfare/Zygisk-Il2CppDumper.git,master,890
mcuboot,https://github.com/mcu-tools/mcuboot.git,master,889
rax,https://github.com/antirez/rax.git,master,888
simplefs,https://github.com/psankar/simplefs.git,master,888
hash_extender,https://github.com/iagox86/hash_extender.git,master,887
pacemaker,https://github.com/ClusterLabs/pacemaker.git,master,886
rdma-core,https://github.com/linux-rdma/rdma-core.git,master,886
fe,https://github.com/rxi/fe.git,master,885
ulfius,https://github.com/babelouest/ulfius.git,master,884
vmware_escape,https://github.com/unamer/vmware_escape.git,master,883
raylib-go,https://github.com/gen2brain/raylib-go.git,master,882
light_ws2812,https://github.com/cpldcpu/light_ws2812.git,master,882
SFUD,https://github.com/armink/SFUD.git,master,882
FFMpeg,https://github.com/havlenapetr/FFMpeg.git,master,881
asn1c,https://github.com/vlm/asn1c.git,master,881
spacebar,https://github.com/cmacrae/spacebar.git,master,880
tinyssh,https://github.com/janmojzis/tinyssh.git,master,880
vlmcsd,https://github.com/kkkgo/vlmcsd.git,master,880
vlany,https://github.com/mempodippy/vlany.git,master,879
rnnlib,https://github.com/szcom/rnnlib.git,master,878
llvm-mingw,https://github.com/mstorsjo/llvm-mingw.git,master,878
udis86,https://github.com/vmt/udis86.git,master,878
elvm,https://github.com/shinh/elvm.git,master,877
dart_native,https://github.com/dart-native/dart_native.git,master,876
acrn-hypervisor,https://github.com/projectacrn/acrn-hypervisor.git,master,876
lf,https://github.com/zerotier/lf.git,master,875
KCCbjc4_debug,https://github.com/LGCooci/KCCbjc4_debug.git,master,875
n2n,https://github.com/meyerd/n2n.git,master,874
pikascript,https://github.com/pikasTech/pikascript.git,master,873
osx-cpu-temp,https://github.com/lavoiesl/osx-cpu-temp.git,master,872
linux-0.01,https://github.com/zavg/linux-0.01.git,master,872
su-exec,https://github.com/ncopa/su-exec.git,master,872
volk,https://github.com/zeux/volk.git,master,872
redis2-nginx-module,https://github.com/openresty/redis2-nginx-module.git,master,871
eudyptula,https://github.com/agelastic/eudyptula.git,master,871
MIT6.828,https://github.com/woai3c/MIT6.828.git,master,870
olive.c,https://github.com/tsoding/olive.c.git,master,869
rdpscan,https://github.com/robertdavidgraham/rdpscan.git,master,869
libvncserver,https://github.com/LibVNC/libvncserver.git,master,869
ioping,https://github.com/koct9i/ioping.git,master,868
duckyPad,https://github.com/dekuNukem/duckyPad.git,master,867
dr_libs,https://github.com/mackron/dr_libs.git,master,867
imagejs,https://github.com/jklmnn/imagejs.git,master,867
redis-cluster-proxy,https://github.com/RedisLabs/redis-cluster-proxy.git,master,867
PrivEsc,https://github.com/1N3/PrivEsc.git,master,867
pycall.rb,https://github.com/mrkn/pycall.rb.git,master,866
vdexExtractor,https://github.com/anestisb/vdexExtractor.git,master,866
jamulus,https://github.com/jamulussoftware/jamulus.git,master,865
sneedacity,https://github.com/Sneeds-Feed-and-Seed/sneedacity.git,master,865
gunslinger,https://github.com/MrFrenik/gunslinger.git,master,865
LuaNode,https://github.com/Nicholas3388/LuaNode.git,master,865
sproto,https://github.com/cloudwu/sproto.git,master,863
webMAN-MOD,https://github.com/aldostools/webMAN-MOD.git,master,863
amacc,https://github.com/jserv/amacc.git,master,863
hangover,https://github.com/AndreRH/hangover.git,master,863
beansdb,https://github.com/douban/beansdb.git,master,862
nessDB,https://github.com/BohuTANG/nessDB.git,master,862
lora_gateway,https://github.com/Lora-net/lora_gateway.git,master,862
brutal,https://github.com/brutal-org/brutal.git,master,862
droidVncServer,https://github.com/oNaiPs/droidVncServer.git,master,861
halfempty,https://github.com/googleprojectzero/halfempty.git,master,860
gatekeeper,https://github.com/AltraMayor/gatekeeper.git,master,860
pmacct,https://github.com/pmacct/pmacct.git,master,860
msix-packaging,https://github.com/microsoft/msix-packaging.git,master,859
php-go,https://github.com/kitech/php-go.git,master,859
tinyspline,https://github.com/msteinbeck/tinyspline.git,master,858
SimpleRT,https://github.com/robinpaulson/SimpleRT.git,master,858
kernel-exploits,https://github.com/lucyoa/kernel-exploits.git,master,857
pingos,https://github.com/pingostack/pingos.git,master,857
aws-iot-device-sdk-embedded-C,https://github.com/aws/aws-iot-device-sdk-embedded-C.git,master,856
cvxopt,https://github.com/cvxopt/cvxopt.git,master,856
ngx_http_dyups_module,https://github.com/yzprofile/ngx_http_dyups_module.git,master,856
mesa,https://github.com/Mesa3D/mesa.git,master,855
stderred,https://github.com/sickill/stderred.git,master,854
ArduinoCore-avr,https://github.com/arduino/ArduinoCore-avr.git,master,852
node-chimera,https://github.com/deanmao/node-chimera.git,master,851
swatd,https://github.com/defuse/swatd.git,master,851
limine,https://github.com/limine-bootloader/limine.git,master,849
vpp,https://github.com/FDio/vpp.git,master,849
autopy-legacy,https://github.com/autopilot-rs/autopy-legacy.git,master,848
